INFRASA,Trab.,Matricula,Peso,Aviación,Aerolinea Av.,Vuelo,Tarjeta,Fecha,Hora,Dest./Or.,Nombre Dest./Or.
30717,SKPE,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,8289,Entrada,01/07/2020 12:00:00 AM,17:59,SKCG,CARTAGENA
30718,SKPE,N284AV,77000,Comercial,AVA,9417,Entrada,01/07/2020 12:00:00 AM,18:13,SKBO,BOGOTA
30719,SKPE,HK5236,18600,Comercial,EFY,6928,Entrada,01/07/2020 12:00:00 AM,18:22,SKCG,CARTAGENA
30720,SKPE,HK5322,23000,Comercial,EFY,9184,Entrada,01/07/2020 12:00:00 AM,18:26,SKBO,BOGOTA
30721,SKPE,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,01/07/2020 12:00:00 AM,18:39,SKSM,SANTA MARTA
30722,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,01/07/2020 12:00:00 AM,19:18,SKCG,CARTAGENA
30723,SKPE,N345AV,77000,Comercial,AVA,9831,Entrada,01/07/2020 12:00:00 AM,19:47,SKBO,BOGOTA
30724,SKPE,CCCPE,70000,Comercial,ARE,4210,Entrada,01/07/2020 12:00:00 AM,19:32,SKBO,BOGOTA
30725,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,01/07/2020 12:00:00 AM,20:00,SKBO,BOGOTA
30726,SKPE,HK5266,17894,Comercial,EFY,7782,Entrada,01/07/2020 12:00:00 AM,21:01,SKRG,RIONEGRO
30727,SKPE,HK5322,23000,Comercial,EFY,9188,Entrada,01/07/2020 12:00:00 AM,21:29,SKBO,BOGOTA
30728,SKPE,N345AV,77000,Comercial,AVA,9817,Entrada,01/07/2020 12:00:00 AM,23:14,SKBO,BOGOTA
30729,SKPE,HP1559,50000,Comercial,RPB,625,Entrada,01/07/2020 12:00:00 AM,23:04,MPTO,TOCUMEN
30730,SKPE,HK5236,18600,Comercial,EFY,6929,Entrada,01/07/2020 12:00:00 AM,23:03,SKCG,CARTAGENA
30731,SKPE,N345AV,77000,Comercial,AVA,9857,Entrada,01/08/2020 12:00:00 AM,05:35,SKSP,SAN ANDRES
30732,SKPE,HK5070,18600,Comercial,EFY,9050,Entrada,01/08/2020 12:00:00 AM,06:47,SKMD,MEDELLIN
30733,SKPE,N755AV,77000,Comercial,AVA,8539,Entrada,01/08/2020 12:00:00 AM,06:49,SKBO,BOGOTA
30735,SKPE,HK5322,23000,Comercial,EFY,9104,Entrada,01/08/2020 12:00:00 AM,08:13,SKBO,BOGOTA
30736,SKPE,N398AV,77000,Comercial,AVA,8407,Entrada,01/08/2020 12:00:00 AM,08:43,SKBO,BOGOTA
30737,SKPE,HK5236,18600,Comercial,EFY,6926,Entrada,01/08/2020 12:00:00 AM,09:38,SKCG,CARTAGENA
30738,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,01/08/2020 12:00:00 AM,09:44,SKCG,CARTAGENA
30739,SKPE,HK5071,17894,Comercial,EFY,9052,Entrada,01/08/2020 12:00:00 AM,09:41,SKMD,MEDELLIN
30740,SKPE,N755AV,77000,Comercial,AVA,8511,Entrada,01/08/2020 12:00:00 AM,09:51,SKBO,BOGOTA
30741,SKPE,HK5322,23000,Comercial,EFY,9106,Entrada,01/08/2020 12:00:00 AM,11:04,SKBO,BOGOTA
30742,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,01/08/2020 12:00:00 AM,11:07,SKBO,BOGOTA
30743,SKPE,N398AV,77000,Comercial,AVA,9805,Entrada,01/08/2020 12:00:00 AM,11:34,SKBO,BOGOTA
30744,SKPE,N411AV,77000,Comercial,AVA,8515,Entrada,01/08/2020 12:00:00 AM,12:56,SKBO,BOGOTA
30745,SKPE,HK5266,17894,Comercial,EFY,9056,Entrada,01/08/2020 12:00:00 AM,13:24,SKMD,MEDELLIN
30746,SKPE,CCCOZ,70000,Comercial,ARE,4212,Entrada,01/08/2020 12:00:00 AM,13:57,SKBO,BOGOTA
30747,SKPE,N398AV,77000,Comercial,AVA,8503,Entrada,01/08/2020 12:00:00 AM,15:06,SKBO,BOGOTA
30749,SKPE,HK5070,18600,Comercial,EFY,9058,Entrada,01/08/2020 12:00:00 AM,15:50,SKMD,MEDELLIN
30750,SKPE,N690AV,75500,Comercial,AVA,8517,Entrada,01/08/2020 12:00:00 AM,17:07,SKBO,BOGOTA
30751,SKPE,HK5266,17894,Comercial,EFY,9176,Entrada,01/08/2020 12:00:00 AM,17:43,SKMD,MEDELLIN
30752,SKPE,N980AV,77000,Comercial,AVA,9417,Entrada,01/08/2020 12:00:00 AM,17:58,SKBO,BOGOTA
30753,SKPE,HK5294,22800,Comercial,EFY,9184,Entrada,01/08/2020 12:00:00 AM,18:23,SKBO,BOGOTA
30754,SKPE,HK5236,18600,Comercial,EFY,6928,Entrada,01/08/2020 12:00:00 AM,18:28,SKCG,CARTAGENA
30755,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8038,Entrada,01/08/2020 12:00:00 AM,18:38,SKSM,SANTA MARTA
30756,SKPE,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,01/08/2020 12:00:00 AM,19:24,SKCG,CARTAGENA
30757,SKPE,N411AV,77000,Comercial,AVA,9831,Entrada,01/08/2020 12:00:00 AM,19:44,SKBO,BOGOTA
30758,SKPE,HK5051,77000,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,01/08/2020 12:00:00 AM,19:52,SKBO,BOGOTA
30759,SKPE,HK5266,17894,Comercial,EFY,7782,Entrada,01/08/2020 12:00:00 AM,20:44,SKRG,RIONEGRO
30760,SKPE,HK5294,22800,Comercial,EFY,9188,Entrada,01/08/2020 12:00:00 AM,21:19,SKBO,BOGOTA
30761,SKPE,N743AV,77000,Comercial,AVA,9817,Entrada,01/08/2020 12:00:00 AM,22:51,SKBO,BOGOTA
30762,SKPE,HK5236,18600,Comercial,EFY,6924,Entrada,01/08/2020 12:00:00 AM,22:50,SKCG,CARTAGENA
30763,SKPE,HP1558,50000,Comercial,RPB,625,Entrada,01/08/2020 12:00:00 AM,23:20,MPTO,TOCUMEN
30764,SKPE,N743AV,77000,Comercial,AVA,9857,Entrada,01/09/2020 12:00:00 AM,05:20,SKSP,SAN ANDRES
30767,SKPE,N939AV,77000,Comercial,AVA,8539,Entrada,01/09/2020 12:00:00 AM,06:36,SKBO,BOGOTA
30768,SKPE,HK5070,18600,Comercial,EFY,9050,Entrada,01/09/2020 12:00:00 AM,06:47,SKMD,MEDELLIN
30769,SKPE,HK5294,22800,Comercial,EFY,9104,Entrada,01/09/2020 12:00:00 AM,08:24,SKBO,BOGOTA
30770,SKPE,N284AV,77000,Comercial,AVA,8407,Entrada,01/09/2020 12:00:00 AM,08:28,SKBO,BOGOTA
30771,SKPE,HK5236,18600,Comercial,EFY,6926,Entrada,01/09/2020 12:00:00 AM,09:46,SKCG,CARTAGENA
30772,SKPE,N939AV,77000,Comercial,AVA,8511,Entrada,01/09/2020 12:00:00 AM,09:48,SKBO,BOGOTA
30773,SKPE,HK5321,18600,Comercial,EFY,9052,Entrada,01/09/2020 12:00:00 AM,09:56,SKMD,MEDELLIN
30774,SKPE,HK5199,18600,Comercial,EFY,9106,Entrada,01/09/2020 12:00:00 AM,10:32,SKBO,BOGOTA
30775,SKPE,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,01/09/2020 12:00:00 AM,10:36,SKCG,CARTAGENA
30776,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,01/09/2020 12:00:00 AM,11:05,SKBO,BOGOTA
30777,SKPE,HK5236,18600,Comercial,EFY,7777,Entrada,01/09/2020 12:00:00 AM,10:30,SKVV,VILLAVICENCIO
30778,SKPE,N284AV,77000,Comercial,AVA,9805,Entrada,01/09/2020 12:00:00 AM,11:25,SKBO,BOGOTA
30783,SKPE,HK5266,17894,Comercial,EFY,9056,Entrada,01/09/2020 12:00:00 AM,13:10,SKMD,MEDELLIN
30784,SKPE,N939AV,77000,Comercial,AVA,8515,Entrada,01/09/2020 12:00:00 AM,13:00,SKBO,BOGOTA
30787,SKPE,CCCOU,70000,Comercial,ARE,4212,Entrada,01/09/2020 12:00:00 AM,14:03,SKBO,BOGOTA
30788,SKPE,N9017P,73029,Comercial,AAL,1135,Entrada,01/09/2020 12:00:00 AM,14:30,KMIA,MIAMI
30789,SKPE,N284AV,77000,Comercial,AVA,8503,Entrada,01/09/2020 12:00:00 AM,14:54,SKBO,BOGOTA
30791,SKPE,HK5315,11250,Comercial,EFY,9058,Entrada,01/09/2020 12:00:00 AM,16:30,SKMD,MEDELLIN
30792,SKPE,N753AV,75500,Comercial,AVA,8517,Entrada,01/09/2020 12:00:00 AM,17:12,SKBO,BOGOTA
30793,SKPE,HP1557,50000,Comercial,RPB,685,Entrada,01/09/2020 12:00:00 AM,17:18,MPTO,TOCUMEN
30794,SKPE,HK5070,18600,Comercial,EFY,9176,Entrada,01/09/2020 12:00:00 AM,17:45,SKMD,MEDELLIN
30795,SKPE,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,01/09/2020 12:00:00 AM,18:35,SKSM,SANTA MARTA
30796,SKPE,HK5236,18600,Comercial,EFY,6928,Entrada,01/09/2020 12:00:00 AM,18:38,SKCG,CARTAGENA
30797,SKPE,HK5294,22800,Comercial,EFY,9184,Entrada,01/09/2020 12:00:00 AM,18:51,SKBO,BOGOTA
30798,SKPE,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,01/09/2020 12:00:00 AM,19:20,SKCG,CARTAGENA
30799,SKPE,N446AV,77000,Comercial,AVA,9417,Entrada,01/09/2020 12:00:00 AM,19:47,SKBO,BOGOTA
30800,SKPE,N939AV,77000,Comercial,AVA,9831,Entrada,01/09/2020 12:00:00 AM,19:51,SKBO,BOGOTA
30801,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,01/09/2020 12:00:00 AM,20:22,SKBO,BOGOTA
30802,SKPE,HK5070,18600,Comercial,EFY,7782,Entrada,01/09/2020 12:00:00 AM,20:43,SKRG,RIONEGRO
30803,SKPE,HK5282,18600,Comercial,EFY,9186,Entrada,01/09/2020 12:00:00 AM,21:20,SKBO,BOGOTA
30804,SKPE,HK5294,22800,Comercial,EFY,9188,Entrada,01/09/2020 12:00:00 AM,21:40,SKBO,BOGOTA
30805,SKPE,HK5236,18600,Comercial,EFY,6924,Entrada,01/09/2020 12:00:00 AM,23:00,SKCG,CARTAGENA
30806,SKPE,HP1557,50000,Comercial,RPB,625,Entrada,01/09/2020 12:00:00 AM,23:14,MPTO,TOCUMEN
30807,SKPE,N821AV,77000,Comercial,AVA,9817,Entrada,01/09/2020 12:00:00 AM,23:39,SKBO,BOGOTA
30809,SKPE,N748AV,77000,Comercial,AVA,8539,Entrada,01/10/2020 12:00:00 AM,06:35,SKBO,BOGOTA
30810,SKPE,HK5315,11250,Comercial,EFY,9050,Entrada,01/10/2020 12:00:00 AM,06:41,SKMD,MEDELLIN
30811,SKPE,N821AV,77000,Comercial,AVA,8407,Entrada,01/10/2020 12:00:00 AM,08:25,SKBO,BOGOTA
30812,SKPE,HK5294,22800,Comercial,EFY,9104,Entrada,01/10/2020 12:00:00 AM,08:15,SKBO,BOGOTA
30813,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,01/10/2020 12:00:00 AM,09:28,SKCG,CARTAGENA
30814,SKPE,N748AV,77000,Comercial,AVA,8511,Entrada,01/10/2020 12:00:00 AM,09:48,SKBO,BOGOTA
30815,SKPE,HK5236,18600,Comercial,EFY,6926,Entrada,01/10/2020 12:00:00 AM,09:44,SKCG,CARTAGENA
30816,SKPE,HK5341,11250,Comercial,EFY,9052,Entrada,01/10/2020 12:00:00 AM,09:40,SKMD,MEDELLIN
30817,SKPE,HK5071,17894,Comercial,EFY,6968,Entrada,01/10/2020 12:00:00 AM,10:45,SKBG,BUCARAMANGA
30818,SKPE,HK5294,22800,Comercial,EFY,9106,Entrada,01/10/2020 12:00:00 AM,10:50,SKBO,BOGOTA
30819,SKPE,HK5051,77000,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,01/10/2020 12:00:00 AM,11:04,SKBO,BOGOTA
30820,SKPE,N821AV,77000,Comercial,AVA,9805,Entrada,01/10/2020 12:00:00 AM,11:35,SKBO,BOGOTA
30823,SKPE,N748AV,77000,Comercial,AVA,8515,Entrada,01/10/2020 12:00:00 AM,13:00,SKBO,BOGOTA
30824,SKPE,HK5341,11250,Comercial,EFY,9056,Entrada,01/10/2020 12:00:00 AM,13:54,SKMD,MEDELLIN
30825,SKPE,CCCPQ,70000,Comercial,ARE,4212,Entrada,01/10/2020 12:00:00 AM,14:01,SKBO,BOGOTA
30826,SKPE,N821AV,77000,Comercial,AVA,8503,Entrada,01/10/2020 12:00:00 AM,14:51,SKBO,BOGOTA
30829,SKPE,N751AV,75500,Comercial,AVA,8517,Entrada,01/10/2020 12:00:00 AM,17:19,SKBO,BOGOTA
30830,SKPE,N821AV,77000,Comercial,AVA,9417,Entrada,01/10/2020 12:00:00 AM,17:56,SKBO,BOGOTA
30831,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,6781,Entrada,01/10/2020 12:00:00 AM,18:13,SKCG,CARTAGENA
30832,SKPE,HK5070,18600,Comercial,EFY,9176,Entrada,01/10/2020 12:00:00 AM,18:09,SKMD,MEDELLIN
30833,SKPE,HK5236,18600,Comercial,EFY,6928,Entrada,01/10/2020 12:00:00 AM,18:30,SKCG,CARTAGENA
30834,SKPE,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,8038,Entrada,01/10/2020 12:00:00 AM,18:35,SKSM,SANTA MARTA
30835,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,01/10/2020 12:00:00 AM,18:39,SKBO,BOGOTA
30836,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,01/10/2020 12:00:00 AM,19:20,SKCG,CARTAGENA
30837,SKPE,N748AV,77000,Comercial,AVA,9831,Entrada,01/10/2020 12:00:00 AM,19:42,SKBO,BOGOTA
30838,SKPE,HK5070,18600,Comercial,EFY,7782,Entrada,01/10/2020 12:00:00 AM,20:19,SKRG,RIONEGRO
30839,SKPE,HK5322,23000,Comercial,EFY,9186,Entrada,01/10/2020 12:00:00 AM,21:01,SKBO,BOGOTA
30840,SKPE,HK5292,22800,Comercial,EFY,9188,Entrada,01/10/2020 12:00:00 AM,21:32,SKBO,BOGOTA
30841,SKPE,HK5070,18600,Comercial,EFY,7786,Entrada,01/10/2020 12:00:00 AM,22:28,SKRG,RIONEGRO
30842,SKPE,HK5236,18600,Comercial,EFY,6924,Entrada,01/10/2020 12:00:00 AM,22:47,SKCG,CARTAGENA
30843,SKPE,HP1567,50000,Comercial,RPB,625,Entrada,01/10/2020 12:00:00 AM,23:11,MPTO,TOCUMEN
30844,SKPE,N481AV,77000,Comercial,AVA,9817,Entrada,01/10/2020 12:00:00 AM,23:17,SKBO,BOGOTA
30845,SKPE,HK5071,17894,Comercial,EFY,9050,Entrada,01/11/2020 12:00:00 AM,06:46,SKMD,MEDELLIN
30846,SKPE,N481AV,77000,Comercial,AVA,8407,Entrada,01/11/2020 12:00:00 AM,08:23,SKBO,BOGOTA
30847,SKPE,HK5341,11250,Comercial,EFY,9052,Entrada,01/11/2020 12:00:00 AM,09:18,SKMD,MEDELLIN
30848,SKPE,HK5070,18600,Comercial,EFY,6926,Entrada,01/11/2020 12:00:00 AM,09:45,SKCG,CARTAGENA
30851,SKPE,N398AV,77000,Comercial,AVA,8511,Entrada,01/11/2020 12:00:00 AM,10:00,SKBO,BOGOTA
30852,SKPE,HK5292,22800,Comercial,EFY,9106,Entrada,01/11/2020 12:00:00 AM,11:30,SKBO,BOGOTA
30853,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,01/11/2020 12:00:00 AM,10:40,SKCG,CARTAGENA
30854,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,01/11/2020 12:00:00 AM,11:13,SKBO,BOGOTA
30855,SKPE,N481AV,77000,Comercial,AVA,9805,Entrada,01/11/2020 12:00:00 AM,11:20,SKBO,BOGOTA
30856,SKPE,N398AV,77000,Comercial,AVA,8515,Entrada,01/11/2020 12:00:00 AM,12:56,SKBO,BOGOTA
30858,SKPE,HK5310,18600,Comercial,EFY,7777,Entrada,01/11/2020 12:00:00 AM,13:10,SKVV,VILLAVICENCIO
30859,SKPE,HK5313,18600,Comercial,EFY,9056,Entrada,01/11/2020 12:00:00 AM,13:48,SKMD,MEDELLIN
30862,SKPE,HK5292,22800,Comercial,EFY,7752,Entrada,01/11/2020 12:00:00 AM,14:44,SKBO,BOGOTA
30863,SKPE,HK5313,18600,Comercial,EFY,9058,Entrada,01/11/2020 12:00:00 AM,16:03,SKMD,MEDELLIN
30864,SKPE,N481AV,77000,Comercial,AVA,8503,Entrada,01/11/2020 12:00:00 AM,14:41,SKBO,BOGOTA
30865,SKPE,N426AV,77000,Comercial,AVA,8517,Entrada,01/11/2020 12:00:00 AM,17:03,SKBO,BOGOTA
30866,SKPE,hp1565,50000,Comercial,RPB,685,Entrada,01/11/2020 12:00:00 AM,17:07,MPTO,TOCUMEN
30867,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8289,Entrada,01/11/2020 12:00:00 AM,17:40,SKCG,CARTAGENA
30868,SKPE,N481AV,77000,Comercial,AVA,9417,Entrada,01/11/2020 12:00:00 AM,17:40,SKBO,BOGOTA
30869,SKPE,HK5322,23000,Comercial,EFY,9184,Entrada,01/11/2020 12:00:00 AM,18:20,SKBO,BOGOTA
30870,SKPE,HK5070,18600,Comercial,EFY,6928,Entrada,01/11/2020 12:00:00 AM,18:28,SKCG,CARTAGENA
30871,SKPE,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,01/11/2020 12:00:00 AM,19:00,SKSM,SANTA MARTA
30872,SKPE,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,01/11/2020 12:00:00 AM,19:10,SKCG,CARTAGENA
30873,SKPE,N398AV,77000,Comercial,AVA,9831,Entrada,01/11/2020 12:00:00 AM,19:23,SKBO,BOGOTA
30874,SKPE,HK5039,23000,Comercial,AVA,8403,Entrada,01/11/2020 12:00:00 AM,20:05,SKBO,BOGOTA
30875,SKPE,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,01/11/2020 12:00:00 AM,20:15,SKBO,BOGOTA
30876,SKPE,hk5293,22800,Comercial,EFY,9186,Entrada,01/11/2020 12:00:00 AM,20:40,SKBO,BOGOTA
30878,SKPE,CCCOZ,70000,Comercial,ARE,4210,Entrada,01/11/2020 12:00:00 AM,21:12,SKBO,BOGOTA
30879,SKPE,HK5070,18600,Comercial,EFY,6924,Entrada,01/11/2020 12:00:00 AM,22:44,SKCG,CARTAGENA
30880,SKPE,N398AV,77000,Comercial,AVA,9817,Entrada,01/11/2020 12:00:00 AM,22:54,SKBO,BOGOTA
30881,SKPE,HP1567,50000,Comercial,RPB,625,Entrada,01/11/2020 12:00:00 AM,22:58,MPTO,TOCUMEN
30882,SKPE,N398AV,77000,Comercial,AVA,9857,Entrada,01/12/2020 12:00:00 AM,05:37,SKSP,SAN ANDRES
30883,SKPE,N411AV,77000,Comercial,AVA,8407,Entrada,01/12/2020 12:00:00 AM,08:00,SKBO,BOGOTA
30884,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,01/12/2020 12:00:00 AM,09:30,SKCG,CARTAGENA
30885,SKPE,HK5070,18600,Comercial,EFY,6926,Entrada,01/12/2020 12:00:00 AM,09:33,SKCG,CARTAGENA
30886,SKPE,N446AV,77000,Comercial,AVA,8511,Entrada,01/12/2020 12:00:00 AM,09:59,SKBO,BOGOTA
30888,SKPE,N411AV,77000,Comercial,AVA,9805,Entrada,01/12/2020 12:00:00 AM,11:18,SKBO,BOGOTA
30889,SKPE,HK5292,22800,Comercial,EFY,9108,Entrada,01/12/2020 12:00:00 AM,11:42,SKBO,BOGOTA
30890,SKPE,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,01/12/2020 12:00:00 AM,12:04,SKBO,BOGOTA
30891,SKPE,N451AV,77000,Comercial,AVA,8515,Entrada,01/12/2020 12:00:00 AM,12:45,SKBO,BOGOTA
30893,SKPE,HK5266,17894,Comercial,EFY,9056,Entrada,01/12/2020 12:00:00 AM,13:52,SKMD,MEDELLIN
30894,SKPE,N8030F,73029,Comercial,AAL,1135,Entrada,01/12/2020 12:00:00 AM,14:30,KMIA,MIAMI
30895,SKPE,HK5292,22800,Comercial,EFY,7752,Entrada,01/12/2020 12:00:00 AM,15:20,SKBO,BOGOTA
30896,SKPE,HK5236,18600,Comercial,EFY,9058,Entrada,01/12/2020 12:00:00 AM,15:24,SKMD,MEDELLIN
30897,SKPE,N411AV,77000,Comercial,AVA,8503,Entrada,01/12/2020 12:00:00 AM,15:00,SKBO,BOGOTA
30898,SKPE,N481AV,77000,Comercial,AVA,8517,Entrada,01/12/2020 12:00:00 AM,17:14,SKBO,BOGOTA
30899,SKPE,HP1556,50000,Comercial,RPB,685,Entrada,01/12/2020 12:00:00 AM,17:22,MPTO,TOCUMEN
30900,SKPE,N411AV,77000,Comercial,AVA,9417,Entrada,01/12/2020 12:00:00 AM,17:49,SKBO,BOGOTA
30901,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,01/12/2020 12:00:00 AM,18:05,SKBO,BOGOTA
30902,SKPE,HK5070,18600,Comercial,EFY,6928,Entrada,01/12/2020 12:00:00 AM,18:31,SKCG,CARTAGENA
30903,SKPE,HK5282,18600,Comercial,EFY,9176,Entrada,01/12/2020 12:00:00 AM,18:10,SKMD,MEDELLIN
30904,SKPE,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,6781,Entrada,01/12/2020 12:00:00 AM,18:17,SKCG,CARTAGENA
30905,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8038,Entrada,01/12/2020 12:00:00 AM,18:38,SKSM,SANTA MARTA
30906,SKPE,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,01/12/2020 12:00:00 AM,19:25,SKCG,CARTAGENA
30907,SKPE,N451AV,77000,Comercial,AVA,9831,Entrada,01/12/2020 12:00:00 AM,19:02,SKBO,BOGOTA
30908,SKPE,CCCOX,70000,Comercial,ARE,4210,Entrada,01/12/2020 12:00:00 AM,19:02,SKBO,BOGOTA
30909,SKPE,HK5324,23000,Comercial,AVA,8403,Entrada,01/12/2020 12:00:00 AM,19:35,SKBO,BOGOTA
30911,SKPE,HK5292,22800,Comercial,EFY,9188,Entrada,01/12/2020 12:00:00 AM,21:33,SKBO,BOGOTA
30912,SKPE,hk5314,11250,Comercial,EFY,6970,Entrada,01/12/2020 12:00:00 AM,22:40,SKBG,BUCARAMANGA
30913,SKPE,HK5070,18600,Comercial,EFY,6924,Entrada,01/12/2020 12:00:00 AM,22:57,SKCG,CARTAGENA
30914,SKPE,N281AV,77000,Comercial,AVA,9817,Entrada,01/12/2020 12:00:00 AM,23:00,SKBO,BOGOTA
30915,SKPE,hp1565,50000,Comercial,RPB,625,Entrada,01/12/2020 12:00:00 AM,23:05,MPTO,TOCUMEN
30916,SKPE,N281AV,77000,Comercial,AVA,9857,Entrada,01/13/2020 12:00:00 AM,05:14,SKSP,SAN ANDRES
30917,SKPE,N755AV,77000,Comercial,AVA,8539,Entrada,01/13/2020 12:00:00 AM,06:41,SKBO,BOGOTA
30918,SKPE,HK5266,17894,Comercial,EFY,9050,Entrada,01/13/2020 12:00:00 AM,06:45,SKMD,MEDELLIN
30919,SKPE,N281AV,77000,Comercial,AVA,8407,Entrada,01/13/2020 12:00:00 AM,08:19,SKBO,BOGOTA
30920,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,01/13/2020 12:00:00 AM,08:02,SKBO,BOGOTA
30922,SKPE,hk5314,11250,Comercial,EFY,6926,Entrada,01/13/2020 12:00:00 AM,09:23,SKCG,CARTAGENA
30923,SKPE,HK5070,18600,Comercial,EFY,9052,Entrada,01/13/2020 12:00:00 AM,09:42,SKMD,MEDELLIN
30924,SKPE,N562AV,77000,Comercial,AVA,8511,Entrada,01/13/2020 12:00:00 AM,10:01,SKBO,BOGOTA
30927,SKPE,HK5292,22800,Comercial,EFY,9106,Entrada,01/13/2020 12:00:00 AM,10:39,SKBO,BOGOTA
30928,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,01/13/2020 12:00:00 AM,10:55,SKBO,BOGOTA
30929,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,01/13/2020 12:00:00 AM,10:58,SKCG,CARTAGENA
30930,SKPE,N281AV,77000,Comercial,AVA,9805,Entrada,01/13/2020 12:00:00 AM,11:46,SKBO,BOGOTA
30931,SKPE,N567AV,77000,Comercial,AVA,8515,Entrada,01/13/2020 12:00:00 AM,12:58,SKBO,BOGOTA
30932,SKPE,N281AV,77000,Comercial,AVA,8503,Entrada,01/13/2020 12:00:00 AM,14:46,SKBO,BOGOTA
30933,SKPE,HK5070,18600,Comercial,EFY,9056,Entrada,01/13/2020 12:00:00 AM,13:58,SKMD,MEDELLIN
30934,SKPE,N690AV,75500,Comercial,AVA,8517,Entrada,01/13/2020 12:00:00 AM,17:08,SKBO,BOGOTA
30935,SKPE,HP1540,50000,Comercial,RPB,685,Entrada,01/13/2020 12:00:00 AM,17:18,MPTO,TOCUMEN
30936,SKPE,N281AV,77000,Comercial,AVA,9417,Entrada,01/13/2020 12:00:00 AM,17:53,SKBO,BOGOTA
30937,SKPE,hk5314,11250,Comercial,EFY,6928,Entrada,01/13/2020 12:00:00 AM,18:33,SKCG,CARTAGENA
30939,SKPE,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,8038,Entrada,01/13/2020 12:00:00 AM,18:34,SKSM,SANTA MARTA
30940,SKPE,HK5322,23000,Comercial,EFY,9184,Entrada,01/13/2020 12:00:00 AM,18:50,SKBO,BOGOTA
30941,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,01/13/2020 12:00:00 AM,19:20,SKCG,CARTAGENA
30942,SKPE,N567AV,77000,Comercial,AVA,9831,Entrada,01/13/2020 12:00:00 AM,19:30,SKBO,BOGOTA
30943,SKPE,CCCOY,70000,Comercial,ARE,4210,Entrada,01/13/2020 12:00:00 AM,19:44,SKBO,BOGOTA
30944,SKPE,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,01/13/2020 12:00:00 AM,20:10,SKBO,BOGOTA
30946,SKPE,HK5322,23000,Comercial,EFY,9188,Entrada,01/13/2020 12:00:00 AM,21:35,SKBO,BOGOTA
30947,SKPE,HK5070,18600,Comercial,EFY,9058,Entrada,01/13/2020 12:00:00 AM,15:57,SKMD,MEDELLIN
30948,SKPE,HK5070,18600,Comercial,EFY,9176,Entrada,01/13/2020 12:00:00 AM,17:47,SKMD,MEDELLIN
30949,SKPE,HK5070,18600,Comercial,EFY,7782,Entrada,01/13/2020 12:00:00 AM,21:40,SKRG,RIONEGRO
30950,SKPE,hk5314,11250,Comercial,EFY,6924,Entrada,01/13/2020 12:00:00 AM,22:47,SKCG,CARTAGENA
30951,SKPE,HP1567,50000,Comercial,RPB,625,Entrada,01/13/2020 12:00:00 AM,23:00,MPTO,TOCUMEN
30952,SKPE,N454AV,77000,Comercial,AVA,9817,Entrada,01/13/2020 12:00:00 AM,23:07,SKBO,BOGOTA
